period,year,month,entity_scope,entity_id,metric_id,value_percent,comparability_class,source_artifact,source_url,extracted_at,notes
2025-05,2025,5,line,S5,reliability_zg,93.02,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-05,2025,5,line,S5,overall_ranking,92.38,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-05,2025,5,line,S7,punctuality_p3,90.85,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-05,2025,5,line,S7,reliability_zg,95.10,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-05,2025,5,line,S7,overall_ranking,92.98,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-05,2025,5,line,S75,punctuality_p3,95.22,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-05,2025,5,line,S75,reliability_zg,92.93,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-05,2025,5,line,S75,overall_ranking,94.07,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-05,2025,5,line,S8,punctuality_p3,93.47,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-05,2025,5,line,S8,reliability_zg,97.19,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-05,2025,5,line,S8,overall_ranking,95.33,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-05,2025,5,line,S85,punctuality_p3,93.86,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-05,2025,5,line,S85,reliability_zg,76.64,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-05,2025,5,line,S85,overall_ranking,85.25,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-05,2025,5,line,S9,punctuality_p3,92.02,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-05,2025,5,line,S9,reliability_zg,96.97,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-05,2025,5,line,S9,overall_ranking,94.49,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,network,Gesamtnetz,punctuality_p3,91.92,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,network,Gesamtnetz,reliability_zg,92.14,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,network,Gesamtnetz,punctuality_p0,67.48,sensitivity,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 0:59 minutes late."
2025-06,2025,6,line,S1,punctuality_p3,91.38,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S1,reliability_zg,91.24,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S1,overall_ranking,91.31,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S2,punctuality_p3,89.99,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S2,reliability_zg,93.25,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S2,overall_ranking,91.62,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S25,punctuality_p3,88.77,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S25,reliability_zg,95.43,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S25,overall_ranking,92.10,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S26,punctuality_p3,93.47,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S26,reliability_zg,84.90,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S26,overall_ranking,89.18,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S3,punctuality_p3,92.70,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S3,reliability_zg,91.67,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S3,overall_ranking,92.18,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S41,punctuality_p3,93.77,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S41,reliability_zg,91.17,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S41,overall_ranking,92.47,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S42,punctuality_p3,94.07,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S42,reliability_zg,90.25,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S42,overall_ranking,92.16,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S45,punctuality_p3,96.35,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S45,reliability_zg,93.46,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S45,overall_ranking,94.90,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S46,punctuality_p3,94.38,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S46,reliability_zg,96.65,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S46,overall_ranking,95.51,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S47,punctuality_p3,96.44,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S47,reliability_zg,97.78,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S47,overall_ranking,97.11,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S5,punctuality_p3,91.81,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S5,reliability_zg,89.49,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S5,overall_ranking,90.65,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S7,punctuality_p3,86.67,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S7,reliability_zg,91.50,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S7,overall_ranking,89.09,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S75,punctuality_p3,95.48,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S75,reliability_zg,93.66,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S75,overall_ranking,94.57,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S8,punctuality_p3,92.95,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S8,reliability_zg,95.11,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S8,overall_ranking,94.03,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S85,punctuality_p3,93.43,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S85,reliability_zg,83.08,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S85,overall_ranking,88.26,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-06,2025,6,line,S9,punctuality_p3,93.09,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-06,2025,6,line,S9,reliability_zg,95.91,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-06,2025,6,line,S9,overall_ranking,94.50,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,network,Gesamtnetz,punctuality_p3,91.44,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,network,Gesamtnetz,reliability_zg,93.17,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,network,Gesamtnetz,punctuality_p0,65.39,sensitivity,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 0:59 minutes late."
2025-07,2025,7,line,S1,punctuality_p3,88.96,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S1,reliability_zg,92.92,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S1,overall_ranking,90.94,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S2,punctuality_p3,89.37,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S2,reliability_zg,94.83,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S2,overall_ranking,92.10,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S25,punctuality_p3,86.40,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S25,reliability_zg,96.67,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S25,overall_ranking,91.53,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S26,punctuality_p3,91.90,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S26,reliability_zg,88.49,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S26,overall_ranking,90.20,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S3,punctuality_p3,92.46,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S3,reliability_zg,93.47,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S3,overall_ranking,92.97,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S41,punctuality_p3,94.00,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S41,reliability_zg,91.71,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S41,overall_ranking,92.86,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S42,punctuality_p3,93.51,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S42,reliability_zg,90.36,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S42,overall_ranking,91.94,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S45,punctuality_p3,95.58,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S45,reliability_zg,94.79,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S45,overall_ranking,95.19,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S46,punctuality_p3,93.25,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S46,reliability_zg,97.61,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S46,overall_ranking,95.43,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S47,punctuality_p3,96.17,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2025-07,2025,7,line,S47,reliability_zg,96.14,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2025-07,2025,7,line,S47,overall_ranking,96.16,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2025-07,2025,7,line,S5,punctuality_p3,92.47,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
